hydrology_year,hour_of_year,hydro_storage_bay_of_plenty_bay_of_plenty_hydro_scheme_embedded,hydro_storage_bay_of_plenty_bay_of_plenty_hydro_schemes,hydro_storage_canterbury_christchurch_hydro_scheme_embedded,hydro_storage_canterbury_coleridge,hydro_storage_canterbury_waitaki_hydro_scheme,hydro_storage_waikato_bunnythorpe_hydro_scheme,hydro_storage_manawatu_whanganui_mangahao,hydro_storage_taranaki_patea,hydro_storage_hawkes_bay_waikaremoana_hydro_scheme,hydro_storage_nelson_cobb,hydro_storage_otago_clyde_and_roxburgh_hydro_scheme,hydro_storage_otago_waipori_power_scheme,hydro_storage_southland_manapouri,hydro_storage_waikato_waikato_river_hydro_scheme,ror_canterbury,ror_marlborough,ror_otago,ror_west_coast
2021,826,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,827,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,828,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,829,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,830,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,831,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,832,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,833,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,834,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,835,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,836,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,837,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,838,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,839,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,840,10.128390411,59.088949589,6.406679243,12.214889767,797.978406990,48.808386022,6.611575837,2.524714141,9.372227000,2.569320000,1080.271730580,303.212911233,2399.412218187,264.459307000,0.431767446,0.067143858,1.000000000,0.067143858
2021,841,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,842,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,843,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,844,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,845,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,846,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,847,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,848,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,849,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,850,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,851,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,852,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,853,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,854,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,855,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,856,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,857,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,858,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,859,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,860,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,861,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,862,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,863,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,864,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,865,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,866,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,867,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,868,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,869,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,870,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,871,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,872,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,873,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,874,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,875,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,876,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,877,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,878,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,879,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,880,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,881,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,882,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,883,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,884,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,885,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,886,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,887,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,888,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,889,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,890,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,891,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,892,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,893,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,894,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,895,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,896,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,897,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,898,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,899,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,900,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,901,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,902,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,903,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,904,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,905,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,906,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,907,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,908,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,909,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,910,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,911,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,912,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,913,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,914,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,915,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,916,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,917,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,918,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,919,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,920,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,921,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,922,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,923,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,924,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,925,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,926,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,927,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,928,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,929,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,930,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,931,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,932,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,933,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,934,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,935,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,936,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,937,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,938,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,939,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,940,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,941,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,942,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
2021,943,9.577992349,55.877931651,27.249876956,25.218411653,1540.429061391,31.358256347,3.971839760,1.084012893,3.565650000,1.898119000,556.929356373,74.089753105,1054.671810522,282.504730000,0.842225374,0.049603410,0.702045738,0.049603410
