,wind_daily_cf,solar_daily_cf,simultaneous_low
2050-05-26,0.7323719302339827,0.05793398300065305,False
2050-05-27,0.34685527580936837,0.04268577633280481,False
2050-05-28,0.21595669025398723,0.10756172774903888,False
2050-05-29,0.31443753660267293,0.017642549094993312,False
2050-05-30,0.3721612555985494,0.003518611686455843,False
2050-05-31,0.5275743571569679,0.044641051022111584,False
2050-06-01,0.6076415671199095,0.033294768160085746,False
2050-06-02,0.8735018176147724,0.10643133811542783,False
2050-06-03,0.8974392862096092,0.005872503054673201,False
2050-06-04,0.9032104624537213,0.0625954984713104,False
2050-06-05,0.8515297651062911,0.07739415925090755,False
2050-06-06,0.07884994938860693,0.026499523653285145,True
2050-06-07,0.7552554488294329,0.04491236231213399,False
2050-06-08,0.8479214136743151,0.06669138640571498,False
2050-06-09,0.46191839113337724,0.06911108257285571,False
2050-06-10,0.8715844426266566,0.1053719873471977,False
2050-06-11,0.5205348644352238,0.11412734791992184,False
2050-06-12,0.6677720067540548,0.09259921726733515,False
2050-06-13,0.23241822765921907,0.11221270190998123,False
2050-06-14,0.4842275762708519,0.0050169148058775955,False
2050-06-15,0.3592715873745385,0.06048276589121474,False
2050-06-16,0.0828911464940497,0.040165233337415236,True
2050-06-17,0.06754574151702995,0.025892060444669452,True
2050-06-18,0.17351232429828709,0.018789697113338024,True
2050-06-19,0.06491357260483392,0.03653759151660075,True
2050-06-20,0.15653846928078355,0.010714311537643554,True
2050-06-21,0.15444274690557183,0.04494850247355466,True
2050-06-22,0.34006968549057115,0.014093414256548127,False
2050-06-23,0.6483134269200049,0.10777553289889423,False
2050-06-24,0.5274752719333471,0.023914666113567098,False
2050-06-25,0.07380705743580575,0.09153079597248513,True
2050-06-26,0.22156049292900779,0.10794670400034423,False
2050-06-27,0.3641637066215051,0.11476376203896323,False
2050-06-28,0.061941782508396076,0.09444323514792964,True
2050-06-29,0.0003528221557293951,0.04148650570234778,True
2050-06-30,0.004524227172694285,0.021921037413076938,True
2050-07-01,0.052647145657111684,0.013732762435943633,True
2050-07-02,0.08419961586858386,0.009983572643101091,True
2050-07-03,0.00757878424940343,0.008334749635972066,True
2050-07-04,0.06449168426751967,0.03808223462781111,True
2050-07-05,0.04790136234288489,0.09564368057579838,True
2050-07-06,0.06424694199040704,0.02032772674032606,True
2050-07-07,0.480606633761078,0.025505626019236824,False
2050-07-08,0.27672021632059346,0.08208327373978712,False
2050-07-09,0.7107398918162026,0.05736629017011636,False
2050-07-10,0.5092941496478289,0.027726185844532052,False
2050-07-11,0.32446412735727964,0.058224379980641845,False
2050-07-12,0.36728393854635444,0.11002299675394038,False
2050-07-13,0.5610535891942846,0.031022778420582636,False
2050-07-14,0.11635759967413818,0.10526383498388725,False
2050-07-15,0.015224922132622483,0.0744833844979558,True
2050-07-16,0.00589806677048878,0.06847222470171448,True
2050-07-17,0.06033393924845423,0.03885847860498802,True
2050-07-18,0.22957747996952996,0.06548505555264396,False
2050-07-19,0.12198638169757688,0.08217739751774947,True
2050-07-20,0.05053164428014817,0.07897760060429333,True
2050-07-21,0.10501929052076214,0.14005182651350379,False
2050-07-22,0.047118186568592346,0.09191401254076959,True
2050-07-23,0.6706525320532112,0.01935708114425472,False
2050-07-24,0.6478644458289032,0.08158501715447676,False
2050-07-25,0.4140736221481149,0.14681503847689403,False
