datetime,ALIM Nº 1 CPA,ALIM Nº 2 CPA,ALIM Nº 3 CPA,ALIM Nº 8 CPA,ALIM Nº 9 CPA,ALIM Nº 10 CPA,ALIM Nº 12 CPA,ALIM Nº 14 CPA,ALIM Nº 4 CTP,ALIM Nº 5 CTP,ALIM Nº 6 CTP,ALIM Nº 7 CTP,ALIM Nº 11 CTP,ALIM Nº 13 CTP
2024-05-15 21:00:00,509.0,1332.5,776.5,823.5,640.0,1072.5,712.5,837.75,639.0,376.5,211.0,863.5,183.0,225.5
2024-05-15 21:15:00,504.0,1338.5,763.5,820.25,646.0,1056.0,706.25,829.75,619.0,367.0,215.0,837.75,183.5,223.0
2024-05-15 21:30:00,493.0,1316.0,746.5,810.5,630.0,1033.0,700.5,827.5,603.0,326.5,211.0,837.25,180.0,223.0
2024-05-15 21:45:00,481.0,1310.5,726.0,801.25,619.0,1030.5,687.5,823.75,582.0,310.5,306.5,839.75,177.0,229.0
2024-05-15 22:00:00,474.0,1267.0,708.5,790.75,608.5,1004.5,669.75,803.75,583.0,312.0,383.0,833.5,181.0,217.5
2024-05-15 22:15:00,465.0,1240.0,696.5,778.5,594.5,983.5,660.25,785.25,574.0,307.0,454.0,815.0,281.0,219.0
2024-05-15 22:30:00,449.0,1215.0,677.5,751.25,570.5,957.5,650.5,762.25,566.0,303.0,512.0,797.5,382.0,227.5
2024-05-15 22:45:00,445.0,1208.5,661.0,722.75,558.5,928.5,637.75,742.5,543.0,300.0,466.5,776.75,713.5,226.5
2024-05-15 23:00:00,429.0,1171.0,646.0,702.5,546.0,905.5,615.5,722.75,570.0,298.0,393.0,751.75,825.0,230.0
2024-05-15 23:15:00,422.0,1154.0,636.0,685.5,529.0,880.0,590.5,693.5,566.0,284.5,377.5,718.25,840.0,236.0
2024-05-15 23:30:00,410.0,1099.0,627.5,660.25,513.0,850.5,569.25,665.25,563.0,279.0,385.5,688.75,842.5,241.5
2024-05-15 23:45:00,405.0,1027.5,609.0,626.5,495.0,812.0,543.5,632.25,569.0,276.5,313.0,664.25,849.5,250.5
2024-05-16 00:00:00,395.0,972.5,604.0,599.5,483.0,777.5,525.5,606.25,572.0,275.0,457.5,637.0,846.5,247.5
2024-05-16 00:15:00,386.0,912.0,591.0,574.5,463.0,742.0,500.75,574.25,592.0,273.5,411.0,615.75,848.0,233.5
2024-05-16 00:30:00,374.0,841.5,581.5,551.5,450.0,708.0,477.5,548.25,569.0,267.5,401.0,601.75,847.5,233.0
2024-05-16 00:45:00,369.0,803.5,565.0,526.5,434.0,678.0,454.0,515.0,545.0,267.0,390.0,582.25,831.5,230.5
2024-05-16 01:00:00,364.0,772.5,559.5,510.75,427.5,656.5,438.5,493.5,541.0,259.5,391.5,560.25,850.5,228.5
2024-05-16 01:15:00,362.0,762.5,552.5,493.5,416.0,626.5,428.5,477.0,541.0,260.5,391.0,551.0,853.0,229.5
2024-05-16 01:30:00,357.0,737.0,549.0,474.25,406.0,613.5,413.75,454.25,520.0,258.0,401.0,534.5,856.5,225.0
2024-05-16 01:45:00,354.0,707.0,533.5,453.0,396.5,585.5,397.0,430.5,499.0,255.5,385.0,520.75,831.5,223.0
2024-05-16 02:00:00,348.0,679.5,527.5,439.25,389.5,555.5,389.0,414.75,500.0,254.5,333.0,506.25,825.5,213.0
2024-05-16 02:15:00,346.0,662.5,520.5,428.25,380.5,549.5,379.25,402.25,502.0,248.0,239.5,489.25,827.5,217.0
2024-05-16 02:30:00,345.0,657.5,514.0,417.25,374.5,534.0,368.25,393.0,476.0,246.0,233.5,479.0,792.5,219.0
2024-05-16 02:45:00,344.0,652.0,517.0,413.5,375.0,525.5,366.75,380.25,495.0,248.0,204.5,472.0,786.5,221.5
2024-05-16 03:00:00,347.0,642.5,514.0,410.5,369.5,514.5,360.0,373.0,474.0,249.0,219.0,467.25,790.0,218.0
2024-05-16 03:15:00,346.0,638.0,510.0,399.0,364.0,514.0,355.0,367.75,488.0,247.0,223.5,463.0,781.5,211.0
2024-05-16 03:30:00,340.0,634.0,502.0,391.75,359.5,492.5,201.75,359.75,491.0,249.0,235.0,460.25,780.0,215.0
2024-05-16 03:45:00,342.0,627.0,496.0,386.0,355.5,489.5,0.0,351.75,480.0,246.5,226.5,456.0,779.0,196.5
2024-05-16 04:00:00,338.0,626.5,498.0,385.0,352.5,481.5,0.0,350.0,488.0,247.0,225.5,455.5,777.5,199.0
2024-05-16 04:15:00,340.0,612.5,496.0,383.75,348.0,476.0,0.0,348.0,489.0,247.0,219.5,453.25,773.5,194.5
2024-05-16 04:30:00,333.0,615.5,494.0,381.75,346.5,501.5,0.0,347.75,496.0,244.5,240.0,460.75,775.0,189.5
2024-05-16 04:45:00,337.0,607.0,496.0,382.0,349.0,702.0,0.0,348.75,491.0,246.0,217.0,492.75,793.5,190.5
2024-05-16 05:00:00,337.0,632.0,501.0,383.25,348.0,662.0,0.0,349.0,506.0,251.0,203.0,481.0,826.0,185.5
2024-05-16 05:15:00,342.0,640.0,505.0,383.5,351.5,794.0,0.0,352.5,503.0,250.5,215.0,469.75,850.0,186.0
2024-05-16 05:30:00,347.0,641.0,505.0,387.25,364.5,785.5,0.0,357.5,497.0,249.5,227.5,490.5,838.5,198.0
2024-05-16 05:45:00,361.0,653.0,519.0,396.75,375.5,792.5,0.0,371.75,487.0,253.0,390.5,508.5,849.0,196.5
2024-05-16 06:00:00,381.0,717.5,541.0,415.0,388.0,828.0,0.0,398.0,498.0,259.0,284.5,532.5,844.0,204.0
2024-05-16 06:15:00,381.0,771.0,565.0,450.0,400.0,895.5,0.0,443.25,526.0,261.5,382.0,558.0,849.0,205.0
2024-05-16 06:30:00,382.0,825.5,589.0,483.25,423.0,983.5,0.0,478.75,516.0,277.5,302.5,596.5,851.0,198.5
2024-05-16 06:45:00,402.0,881.5,620.0,528.5,456.0,1051.5,0.0,529.5,550.0,287.5,263.5,635.5,868.0,200.0
2024-05-16 07:00:00,421.0,938.5,655.0,549.5,493.0,1100.5,0.0,553.25,592.0,299.5,294.0,665.75,865.5,217.0
2024-05-16 07:15:00,459.0,934.0,690.0,566.25,526.5,1096.0,0.0,541.25,618.0,310.5,283.5,687.0,887.5,243.0
2024-05-16 07:30:00,500.0,924.5,722.0,561.75,560.0,1067.5,0.0,524.25,649.0,327.5,269.0,666.5,885.5,251.0
2024-05-16 07:45:00,543.0,920.5,760.0,552.0,564.5,1070.5,0.0,512.0,689.0,339.0,315.5,676.75,897.5,257.0
2024-05-16 08:00:00,585.0,921.0,804.0,560.5,595.5,1107.0,0.0,524.75,761.0,401.5,427.0,687.5,908.5,269.0
2024-05-16 08:15:00,620.0,947.5,827.0,569.75,624.0,1119.5,0.0,520.0,856.0,442.0,472.5,686.5,910.0,289.0
2024-05-16 08:30:00,652.0,949.0,865.0,572.25,646.0,1141.0,0.0,518.5,904.0,441.0,493.0,710.0,908.5,309.0
2024-05-16 08:45:00,682.0,964.0,896.0,576.0,662.0,1140.5,0.0,513.25,947.0,464.5,547.0,711.5,930.5,326.0
2024-05-16 09:00:00,699.0,963.0,909.0,568.5,653.0,1136.0,0.0,515.75,965.0,507.5,675.0,718.75,937.5,327.0
2024-05-16 09:15:00,715.0,946.5,905.0,557.25,646.0,1098.5,0.0,491.75,986.0,505.0,772.5,701.75,755.5,314.0
2024-05-16 09:30:00,724.0,915.5,887.0,535.75,648.0,1097.0,0.0,481.25,990.0,510.5,625.5,686.0,579.0,313.5
2024-05-16 09:45:00,730.0,915.5,893.0,540.25,669.5,1087.0,0.0,478.0,989.0,531.5,625.5,682.5,546.5,311.0
2024-05-16 10:00:00,718.0,924.5,936.0,533.5,690.0,1094.5,0.0,489.25,1018.0,531.5,647.5,699.5,511.5,304.0
2024-05-16 10:15:00,745.0,928.5,947.0,539.0,691.0,1106.0,0.0,491.5,1043.0,525.0,665.0,694.5,494.0,307.5
2024-05-16 10:30:00,739.0,946.5,957.0,547.75,699.5,1128.5,0.0,492.0,1083.0,528.5,677.0,689.25,482.0,300.0
2024-05-16 10:45:00,729.0,969.0,963.0,548.0,669.5,1135.5,130.0,500.0,1110.0,538.5,664.0,706.0,504.0,308.0
2024-05-16 11:00:00,729.0,979.0,969.0,554.0,667.5,801.0,550.75,511.75,1103.0,553.5,663.0,726.0,522.0,307.5
2024-05-16 11:15:00,720.0,969.0,966.0,559.25,665.0,778.5,574.5,514.5,1107.0,558.0,658.5,728.5,529.0,318.0
2024-05-16 11:30:00,724.0,954.0,967.0,569.5,675.0,771.5,571.0,527.25,1108.0,553.5,701.0,728.0,521.0,316.5
2024-05-16 11:45:00,734.0,960.0,964.0,571.25,678.0,788.5,565.75,529.25,1119.0,549.0,766.5,737.75,495.0,299.5
2024-05-16 12:00:00,731.0,976.5,965.0,579.75,678.0,781.0,578.5,539.25,1095.0,544.0,770.0,743.25,502.0,292.5
2024-05-16 12:15:00,739.0,995.5,961.0,582.0,679.5,787.5,589.0,553.75,1065.0,542.5,653.5,748.25,477.5,307.5
2024-05-16 12:30:00,714.0,1021.5,955.0,580.25,674.5,787.0,594.25,556.5,1061.0,539.5,666.5,752.5,481.0,293.0
2024-05-16 12:45:00,684.0,1052.0,942.0,574.5,668.5,789.5,592.25,560.25,1031.0,538.0,629.5,752.75,489.0,291.5
2024-05-16 13:00:00,672.0,1055.0,918.0,591.5,656.0,794.0,590.25,572.5,1006.0,534.5,604.5,774.75,530.0,287.0
2024-05-16 13:15:00,670.0,1048.5,875.0,594.25,654.5,801.5,605.25,582.25,1007.0,529.0,577.0,785.0,518.0,289.0
2024-05-16 13:30:00,661.0,1034.5,867.0,587.75,643.0,807.5,598.25,575.0,1004.0,531.5,606.5,755.5,524.5,287.0
2024-05-16 13:45:00,660.0,1005.5,850.0,581.0,629.0,771.5,573.25,563.25,1007.0,524.0,626.0,738.5,528.0,283.0
2024-05-16 14:00:00,659.0,1003.0,852.0,577.0,622.0,749.0,565.75,558.75,1005.0,523.5,613.0,719.5,525.0,283.0
2024-05-16 14:15:00,659.0,987.5,844.0,581.25,622.5,782.0,567.25,554.5,1015.0,511.0,626.5,728.5,545.0,294.0
2024-05-16 14:30:00,668.0,986.5,845.0,575.5,621.5,765.0,556.75,550.0,1001.0,506.5,552.0,710.5,543.0,306.0
2024-05-16 14:45:00,681.0,983.0,866.0,576.25,621.5,768.0,555.0,545.75,1042.0,499.5,496.5,705.0,530.0,288.5
2024-05-16 15:00:00,697.0,1003.0,890.0,582.25,619.5,788.5,550.25,543.5,1083.0,503.5,502.0,707.0,542.5,288.0
2024-05-16 15:15:00,687.0,987.0,894.0,562.75,620.5,772.5,548.0,530.75,1089.0,495.5,473.5,678.25,525.5,286.0
2024-05-16 15:30:00,678.0,975.0,890.0,554.25,615.5,769.0,545.5,523.25,1081.0,499.0,436.5,686.5,526.0,292.5
2024-05-16 15:45:00,688.0,984.5,894.0,564.5,621.0,773.0,544.0,527.5,1067.0,495.5,448.5,701.25,512.5,299.5
2024-05-16 16:00:00,704.0,970.0,902.0,574.25,624.0,782.0,549.25,542.5,1041.0,501.0,454.0,704.5,516.0,271.0
2024-05-16 16:15:00,705.0,1021.0,898.0,581.75,629.0,795.5,551.75,552.0,1040.0,500.5,505.0,704.75,472.0,270.0
2024-05-16 16:30:00,689.0,1030.5,892.0,582.25,622.0,791.0,549.25,564.5,1031.0,503.0,431.5,708.5,417.5,257.0
2024-05-16 16:45:00,668.0,1054.0,886.0,586.0,625.5,791.0,550.25,566.25,990.0,495.0,414.5,693.25,231.0,246.5
2024-05-16 17:00:00,664.0,1055.5,881.0,593.25,625.0,815.0,556.25,577.0,937.0,488.0,280.0,680.5,234.5,238.5
2024-05-16 17:15:00,657.0,1078.0,867.0,598.75,636.0,829.5,572.25,586.25,932.0,493.5,261.0,709.5,257.5,250.5
2024-05-16 17:30:00,656.0,1104.5,873.0,619.5,650.5,862.0,590.5,616.75,922.0,480.0,253.5,722.25,242.0,247.0
2024-05-16 17:45:00,666.0,1137.0,885.0,642.25,658.5,887.0,609.5,647.75,892.0,478.0,269.5,748.0,237.0,239.0
2024-05-16 18:00:00,667.0,1182.5,898.0,673.75,672.0,934.5,652.75,692.75,898.0,478.0,321.5,780.0,226.5,240.5
2024-05-16 18:15:00,657.0,1259.5,922.0,715.5,715.0,995.5,696.5,742.75,929.0,481.5,384.5,833.75,227.0,249.0
2024-05-16 18:30:00,632.0,1290.0,918.0,744.0,728.5,1022.5,709.0,767.5,910.0,490.5,366.0,869.5,224.5,247.5
2024-05-16 18:45:00,628.0,1305.5,910.0,767.75,742.5,1041.5,726.5,788.0,886.0,489.5,383.5,886.5,228.5,253.5
2024-05-16 19:00:00,609.0,1308.0,897.0,773.5,739.5,1036.0,721.75,803.75,866.0,487.5,307.0,883.0,222.5,242.5
2024-05-16 19:15:00,603.0,1302.5,886.0,789.0,736.0,1054.5,723.0,807.5,848.0,483.0,311.0,883.25,215.0,238.5
2024-05-16 19:30:00,588.0,1330.5,867.0,793.5,720.5,1052.0,722.75,825.25,838.0,479.5,277.5,869.75,202.5,237.5
2024-05-16 19:45:00,582.0,1322.5,849.0,791.0,702.0,1050.5,715.0,821.5,811.0,479.0,279.0,877.5,198.0,236.0
2024-05-16 20:00:00,566.0,1317.0,818.0,789.25,692.0,1057.5,714.0,827.0,753.0,456.0,338.0,881.5,202.5,229.5
2024-05-16 20:15:00,537.0,1320.0,800.0,804.75,692.0,1067.0,722.5,832.0,711.0,443.0,280.0,882.25,207.5,229.5
2024-05-16 20:30:00,529.0,1311.5,776.0,812.0,679.0,1068.5,717.0,825.25,682.0,409.0,308.5,885.25,213.5,223.0
2024-05-16 20:45:00,518.0,1359.5,767.0,815.5,662.5,1059.5,711.0,828.0,658.0,400.0,348.5,873.0,218.0,231.5
2024-05-16 21:00:00,499.0,1342.0,755.0,810.75,650.5,1050.5,704.0,832.0,663.0,384.5,411.0,861.25,198.0,215.5
2024-05-16 21:15:00,483.0,1311.5,743.0,798.0,640.5,1048.5,699.5,836.5,649.0,369.0,506.0,844.75,197.5,220.5
2024-05-16 21:30:00,481.0,1305.5,731.0,786.5,633.0,1043.0,700.75,825.75,630.0,316.0,594.5,831.25,225.0,216.5
2024-05-16 21:45:00,478.0,1300.5,720.0,774.75,622.5,1014.5,690.0,814.5,609.0,299.0,608.5,827.0,222.5,218.0
2024-05-16 22:00:00,463.0,1279.0,709.0,766.5,601.0,992.5,668.75,792.0,599.0,308.0,578.0,806.0,220.0,206.0
2024-05-16 22:15:00,462.0,1233.5,697.0,755.0,583.5,982.5,655.75,779.75,591.0,301.0,563.0,799.5,276.5,228.0
2024-05-16 22:30:00,447.0,1211.5,674.0,722.25,573.0,952.0,639.0,750.75,587.0,298.0,435.5,774.0,423.5,233.0
2024-05-16 22:45:00,442.0,1192.0,661.0,706.0,554.5,906.5,628.0,727.75,571.0,292.0,430.0,753.5,804.0,229.5
2024-05-16 23:00:00,423.0,1164.5,644.0,687.75,538.0,888.5,601.25,706.25,571.0,291.0,419.0,728.0,855.5,224.5
2024-05-16 23:15:00,408.0,1107.5,635.0,660.75,525.0,855.0,582.25,669.0,561.0,286.0,376.5,702.25,837.5,239.5
2024-05-16 23:30:00,403.0,1082.0,618.0,638.25,502.5,830.5,565.5,639.25,576.0,278.0,334.0,684.0,818.0,241.5
2024-05-16 23:45:00,402.0,1032.5,602.0,623.75,491.0,789.0,538.0,612.25,580.0,282.0,282.5,661.0,807.5,243.0
2024-05-17 00:00:00,394.0,988.5,592.0,591.0,480.0,762.0,514.5,594.0,563.0,280.0,306.0,639.75,823.0,227.0
2024-05-17 00:15:00,385.0,906.5,585.0,569.0,472.0,728.0,496.0,572.0,595.0,276.0,354.5,617.5,807.0,230.0
2024-05-17 00:30:00,378.0,851.5,579.0,547.0,456.5,697.0,481.75,547.75,587.0,267.0,435.0,592.5,782.0,224.0
2024-05-17 00:45:00,371.0,817.5,564.0,524.0,441.0,659.0,458.75,522.5,558.0,270.0,533.0,566.0,773.5,228.0
2024-05-17 01:00:00,363.0,792.5,557.0,501.25,432.0,659.0,445.5,498.0,559.0,263.0,550.0,553.75,786.5,222.0
2024-05-17 01:15:00,364.0,768.5,551.0,482.25,419.0,624.0,424.5,471.25,543.0,257.0,506.0,537.0,790.0,221.5
2024-05-17 01:30:00,353.0,721.5,537.0,463.75,405.0,592.0,409.5,449.0,517.0,255.0,527.5,515.25,781.0,221.5
2024-05-17 01:45:00,352.0,715.5,528.0,444.25,392.5,575.0,399.5,432.75,518.0,247.0,484.5,502.25,780.0,222.5
2024-05-17 02:00:00,352.0,700.0,526.0,432.25,383.5,555.0,389.25,419.5,516.0,248.0,520.0,493.0,784.5,209.0
2024-05-17 02:15:00,348.0,666.5,520.0,424.0,379.0,541.0,382.25,405.75,519.0,251.0,513.5,487.5,778.5,215.5
2024-05-17 02:30:00,346.0,658.5,516.0,416.5,371.5,526.0,371.0,397.25,503.0,250.0,539.0,482.25,775.5,217.5
2024-05-17 02:45:00,341.0,648.5,514.0,411.0,367.0,520.0,360.5,384.5,503.0,245.0,466.5,471.25,774.5,212.5
2024-05-17 03:00:00,345.0,632.0,505.0,397.0,364.0,505.0,354.5,375.5,493.0,246.0,400.5,471.5,771.0,204.5
2024-05-17 03:15:00,344.0,635.0,504.0,395.25,363.5,505.0,352.5,369.0,490.0,246.0,474.5,473.75,769.0,225.5
2024-05-17 03:30:00,342.0,623.0,502.0,393.25,358.5,489.0,352.0,364.75,484.0,254.0,466.5,471.25,772.0,226.5
2024-05-17 03:45:00,343.0,618.0,504.0,388.0,355.5,485.0,347.0,357.75,486.0,249.0,438.5,467.5,768.5,218.0
2024-05-17 04:00:00,340.0,619.0,494.0,382.25,347.5,482.0,343.0,351.5,488.0,250.0,412.0,466.0,763.5,209.5
2024-05-17 04:15:00,338.0,611.5,496.0,378.0,344.0,478.0,342.0,349.75,501.0,248.0,486.5,464.75,769.0,212.5
2024-05-17 04:30:00,338.0,615.5,493.0,377.0,343.0,479.0,340.0,347.75,498.0,247.0,561.5,463.75,769.0,209.0
2024-05-17 04:45:00,337.0,619.5,493.0,377.5,347.0,476.0,339.75,351.25,496.0,247.0,581.5,483.75,800.0,205.0
2024-05-17 05:00:00,340.0,624.5,494.0,378.0,345.5,483.0,344.25,352.75,526.0,248.0,580.5,481.5,801.0,203.5
2024-05-17 05:15:00,343.0,633.5,494.0,377.25,347.0,482.0,343.25,352.5,516.0,253.0,565.5,487.5,814.5,207.0
2024-05-17 05:30:00,350.0,647.5,499.0,379.0,353.5,488.0,348.0,357.5,506.0,247.0,554.0,490.0,836.0,212.5
2024-05-17 05:45:00,352.0,679.0,507.0,389.75,358.0,503.0,353.5,369.5,501.0,250.0,561.5,487.5,834.5,214.0
2024-05-17 06:00:00,369.0,705.0,520.0,408.25,367.0,541.0,373.25,391.0,511.0,244.0,501.5,509.25,830.0,212.5
2024-05-17 06:15:00,375.0,775.5,540.0,431.25,374.0,584.0,399.0,433.75,529.0,254.0,557.0,546.5,737.0,220.0
2024-05-17 06:30:00,388.0,812.5,562.0,464.5,399.0,633.0,433.5,473.75,521.0,266.0,555.0,585.25,404.0,214.5
2024-05-17 06:45:00,406.0,858.0,595.0,504.75,430.5,684.0,463.5,513.75,543.0,282.0,524.0,617.25,368.5,222.5
2024-05-17 07:00:00,430.0,908.0,628.0,536.75,462.0,704.0,490.5,533.0,582.0,292.0,558.5,669.0,385.5,221.0
2024-05-17 07:15:00,457.0,929.0,665.0,547.75,488.5,708.0,488.5,528.75,616.0,302.0,510.5,683.5,416.0,240.0
2024-05-17 07:30:00,483.0,916.5,701.0,559.0,519.0,699.0,483.0,514.0,637.0,316.0,461.5,664.5,419.0,245.0
2024-05-17 07:45:00,531.0,933.0,740.0,539.75,551.0,706.0,486.25,509.0,674.0,336.0,561.5,673.75,421.0,251.5
2024-05-17 08:00:00,576.0,939.0,787.0,547.25,571.5,727.0,505.0,517.25,776.0,394.0,579.5,683.5,444.5,256.0
2024-05-17 08:15:00,610.0,931.0,813.0,557.75,590.5,748.0,514.5,520.75,874.0,426.0,669.5,698.5,471.5,285.5
2024-05-17 08:30:00,636.0,961.0,850.0,565.0,611.0,770.0,516.0,514.25,936.0,434.0,757.5,720.25,504.5,309.5
2024-05-17 08:45:00,675.0,975.0,870.0,573.5,625.0,755.0,527.5,512.75,950.0,452.0,825.0,728.5,479.5,300.5
2024-05-17 09:00:00,692.0,941.5,888.0,575.5,632.5,757.0,547.25,515.0,978.0,504.0,834.0,720.75,483.0,304.5
2024-05-17 09:15:00,687.0,928.5,883.0,554.25,617.5,734.0,531.25,491.75,987.0,499.0,823.5,708.0,508.5,304.5
2024-05-17 09:30:00,682.0,901.0,874.0,545.25,620.0,727.0,526.75,483.75,1006.0,484.0,821.0,689.25,524.5,297.5
2024-05-17 09:45:00,689.0,915.5,894.0,539.25,634.5,736.0,530.25,487.75,986.0,522.0,789.0,696.25,511.5,299.5
2024-05-17 10:00:00,700.0,936.5,920.0,548.0,651.5,735.0,539.75,487.75,1027.0,547.0,739.0,718.25,491.5,298.5
2024-05-17 10:15:00,725.0,926.5,923.0,541.25,651.5,748.0,538.5,488.25,1057.0,562.0,752.5,717.5,505.5,282.5
2024-05-17 10:30:00,731.0,941.5,933.0,540.25,652.0,732.0,536.0,490.0,1089.0,543.0,722.0,719.25,520.5,281.0
2024-05-17 10:45:00,740.0,943.0,931.0,544.5,656.5,746.0,539.5,493.25,1092.0,537.0,693.0,731.0,500.0,284.5
2024-05-17 11:00:00,734.0,1003.0,939.0,545.75,665.5,762.0,557.25,499.75,1103.0,529.0,660.0,718.75,516.5,282.0
2024-05-17 11:15:00,732.0,993.0,935.0,552.0,669.5,766.0,557.0,501.0,1140.0,529.0,723.5,707.25,489.0,304.0
2024-05-17 11:30:00,733.0,996.0,936.0,558.75,678.0,779.0,560.25,523.5,1136.0,530.0,787.0,722.25,483.0,311.0
2024-05-17 11:45:00,730.0,1008.0,941.0,566.75,673.5,776.0,567.25,539.0,1115.0,528.0,668.5,746.0,482.5,302.5
2024-05-17 12:00:00,728.0,1017.5,940.0,566.75,672.5,797.0,570.75,543.25,1064.0,527.0,729.0,757.5,502.5,293.0
2024-05-17 12:15:00,721.0,1010.5,933.0,578.0,669.5,793.0,576.5,556.0,1078.0,531.0,754.0,768.5,486.0,298.0
2024-05-17 12:30:00,705.0,1010.0,922.0,573.25,663.5,808.0,587.25,565.5,1064.0,539.0,828.0,754.5,478.5,281.0
2024-05-17 12:45:00,701.0,1016.0,910.0,576.0,662.5,820.0,584.0,564.0,1038.0,534.0,822.0,767.75,531.5,283.0
2024-05-17 13:00:00,667.0,1010.0,866.0,578.75,651.0,797.0,579.5,565.75,1013.0,530.0,737.0,766.5,544.0,267.0
2024-05-17 13:15:00,652.0,1011.0,832.0,581.25,639.5,815.0,579.0,566.0,1047.0,520.0,684.5,762.0,532.5,280.0
2024-05-17 13:30:00,647.0,1020.5,818.0,590.0,626.0,799.0,571.5,576.75,1019.0,506.0,631.5,766.0,529.0,286.5
2024-05-17 13:45:00,655.0,1011.0,813.0,595.25,621.0,792.0,572.25,574.5,997.0,505.0,549.0,760.25,501.0,282.5
2024-05-17 14:00:00,645.0,997.0,803.0,590.5,610.0,782.0,567.75,574.0,994.0,503.0,556.5,755.5,508.0,277.0
2024-05-17 14:15:00,638.0,995.0,805.0,573.0,613.0,786.0,559.75,567.5,1013.0,515.0,555.0,754.5,509.0,279.0
2024-05-17 14:30:00,635.0,1002.0,808.0,569.0,616.5,791.0,559.5,566.75,1000.0,518.0,560.0,736.25,497.5,280.5
2024-05-17 14:45:00,659.0,1003.5,824.0,565.0,614.0,783.0,551.25,558.0,1013.0,511.0,547.5,717.75,508.5,284.5
2024-05-17 15:00:00,672.0,1009.0,841.0,561.25,616.0,782.0,559.5,558.25,1048.0,500.0,567.0,709.0,497.5,287.0
2024-05-17 15:15:00,665.0,1022.0,846.0,561.5,618.5,788.0,559.75,558.5,1063.0,497.0,546.5,725.5,474.5,256.0
2024-05-17 15:30:00,655.0,1035.5,855.0,562.25,624.0,788.0,558.0,560.25,1024.0,512.0,633.5,720.5,455.0,245.0
2024-05-17 15:45:00,648.0,1018.5,845.0,570.25,617.0,793.0,554.75,570.5,1023.0,511.0,534.5,713.5,423.5,235.0
2024-05-17 16:00:00,654.0,1029.0,840.0,572.5,623.5,787.0,564.25,570.0,1019.0,496.0,507.5,704.25,420.0,213.5
2024-05-17 16:15:00,653.0,1054.0,838.0,574.25,626.0,791.0,551.75,567.5,972.0,484.0,460.0,710.25,399.5,208.5
2024-05-17 16:30:00,639.0,1045.5,840.0,585.25,620.0,808.0,541.25,564.5,959.0,477.0,413.0,716.0,379.5,204.5
2024-05-17 16:45:00,629.0,1051.0,831.0,584.25,610.5,808.0,544.25,570.25,932.0,470.0,393.0,688.0,277.0,196.5
2024-05-17 17:00:00,633.0,1069.0,828.0,588.0,611.5,808.0,551.75,581.0,888.0,470.0,336.5,698.75,215.5,189.5
2024-05-17 17:15:00,642.0,1078.5,820.0,604.0,619.5,837.0,570.0,601.75,891.0,465.0,356.5,702.75,205.0,187.5
2024-05-17 17:30:00,628.0,1086.0,825.0,608.75,633.0,847.0,582.75,618.75,898.0,462.0,416.0,722.0,205.0,188.0
2024-05-17 17:45:00,637.0,1096.5,823.0,628.0,636.0,881.0,600.0,641.75,887.0,451.0,349.5,737.25,202.0,217.5
2024-05-17 18:00:00,618.0,1160.0,842.0,654.25,653.0,907.0,621.25,658.5,870.0,460.0,422.5,748.25,203.5,216.5
2024-05-17 18:15:00,633.0,1232.5,878.0,702.0,697.5,992.0,665.75,722.25,896.0,470.0,473.0,800.5,205.5,235.5
2024-05-17 18:30:00,628.0,1272.0,878.0,732.5,707.0,1014.0,688.0,748.75,901.0,474.0,508.5,838.75,206.5,238.5
2024-05-17 18:45:00,616.0,1274.0,880.0,740.75,705.5,1020.0,697.0,774.25,879.0,473.0,475.5,847.25,209.0,223.5
2024-05-17 19:00:00,604.0,1271.0,883.0,756.5,704.5,1024.0,699.25,783.5,860.0,479.0,445.5,847.0,198.0,212.0
2024-05-17 19:15:00,608.0,1274.5,878.0,763.25,704.5,1027.0,701.0,799.25,840.0,490.0,357.0,858.0,196.5,208.0
2024-05-17 19:30:00,592.0,1287.5,866.0,767.5,690.5,1035.0,700.25,809.25,809.0,481.0,349.5,860.25,197.0,210.0
2024-05-17 19:45:00,573.0,1294.5,857.0,774.75,682.5,1034.0,702.75,814.5,794.0,468.0,354.5,872.75,200.0,204.0
2024-05-17 20:00:00,560.0,1254.0,827.0,779.5,678.0,1031.0,705.5,804.25,760.0,449.0,336.0,874.0,205.0,204.5
2024-05-17 20:15:00,547.0,1232.5,801.0,793.0,667.0,1017.0,700.5,810.0,719.0,437.0,365.0,865.75,203.0,200.0
2024-05-17 20:30:00,535.0,1274.5,771.0,792.25,665.5,1026.0,695.0,808.25,681.0,403.0,465.0,865.5,206.0,203.0
2024-05-17 20:45:00,525.0,1294.5,747.0,781.25,640.5,1009.0,694.5,815.0,652.0,383.0,383.5,853.5,206.0,199.0
2024-05-17 21:00:00,507.0,1299.5,734.0,782.75,634.0,1008.0,691.75,816.5,626.0,367.0,343.0,838.75,200.0,199.5
2024-05-17 21:15:00,508.0,1286.0,735.0,778.5,626.5,1002.0,696.25,803.25,637.0,357.0,361.0,833.25,203.0,198.0
2024-05-17 21:30:00,491.0,1271.5,719.0,772.25,616.0,1015.0,687.25,803.5,621.0,348.0,363.0,822.75,191.5,204.5
2024-05-17 21:45:00,476.0,1248.0,705.0,764.75,604.0,999.0,671.5,802.75,589.0,339.0,353.0,813.25,197.5,205.5
2024-05-17 22:00:00,469.0,1224.5,692.0,759.0,593.5,990.0,664.0,784.0,589.0,292.0,351.0,802.75,206.5,196.5
