datetime,ALIM Nº 1 CPA,ALIM Nº 2 CPA,ALIM Nº 3 CPA,ALIM Nº 8 CPA,ALIM Nº 9 CPA,ALIM Nº 10 CPA,ALIM Nº 12 CPA,ALIM Nº 14 CPA,ALIM Nº 4 CTP,ALIM Nº 5 CTP,ALIM Nº 6 CTP,ALIM Nº 7 CTP,ALIM Nº 11 CTP,ALIM Nº 13 CTP,Total
2024-06-27 19:00:00,2520.625,5250.0,4021.875,3362.5,3089.0,4424.25,3088.0,3432.0,3628.75,2174.2265625,2910.0,3665.5,909.5,1092.5,43568.7265625
2024-06-27 20:00:00,2313.0,5250.015625,3667.125,3444.5,2875.0,4472.5,3112.5,3527.5,3112.75,1990.734375,3052.0,3694.0,853.0,1035.5,42400.125
2024-06-27 21:00:00,2141.0,5289.8125,3436.625,3486.5,2743.0,4485.125,3074.5,3590.0,2712.5,1684.19921875,3119.0,3624.0,842.0,999.5,41227.76171875
2024-06-27 22:00:00,1966.0,5146.296875,3241.375,3374.0,2552.0,4270.875,2934.0,3442.0,2496.5,1445.58203125,3134.0,3446.0,838.0,996.5,39283.12890625
2024-06-27 23:00:00,1807.5,4711.484375,2984.25,3087.0,2315.0,3988.125,2709.5,3103.0,2296.75,1411.62109375,3284.0,3185.0,1030.5,1123.0,37036.73046875
2024-06-28 00:00:00,1646.75,4110.9375,2807.0,2700.0,2048.0,3486.875,2356.5,2651.5,2401.75,1363.05859375,3293.0,2858.5,1033.5,1191.5,33948.87109375
2024-06-28 01:00:00,1549.75,3552.28125,2620.0,2301.5,1822.0,2977.25,1997.5,2239.5,2207.5,1307.53515625,3250.0,2485.5,1001.0,1150.0,30461.31640625
2024-06-28 02:00:00,1479.375,3099.53125,2479.625,1970.0,1647.0,2505.625,1727.5,1883.0,2023.5,1277.6484375,3185.0,2213.5,980.0,1136.5,27607.8046875
2024-06-28 03:00:00,1425.875,2879.875,2388.5,1767.5,1537.0,2232.25,1559.5,1645.0,2007.25,1223.859375,3137.0,2059.0,948.0,1126.0,25936.609375
2024-06-28 04:00:00,1415.25,2731.5625,2338.25,1653.5,1475.0,2082.75,1467.0,1534.5,1980.5,1207.359375,3070.0,1962.0,932.0,1038.0,24887.671875
2024-06-28 05:00:00,1436.375,2764.4375,2321.5,1622.5,1453.0,2033.0,1443.5,1486.5,1990.25,1197.10546875,3012.0,2030.5,937.5,974.5,24702.66796875
2024-06-28 06:00:00,1511.875,3101.21875,2450.75,1704.0,1525.0,2170.125,1558.5,1616.5,2014.5,1257.6796875,2990.0,2107.5,978.0,1022.0,26007.6484375
2024-06-28 07:00:00,1750.5,3648.75,2721.25,1942.0,1824.0,2508.375,1846.5,1876.0,2290.5,1433.875,3119.0,2406.0,1077.5,1091.0,29535.25
2024-06-28 08:00:00,2222.5,3851.0,3228.5,2105.5,2188.0,2771.75,1970.0,2011.0,3077.75,1831.953125,3509.0,2706.0,1210.0,1345.0,34027.953125
2024-06-28 09:00:00,2771.5,4215.03125,3754.375,2332.5,1614.0,3128.5,1884.0,1342.0,3892.5,2266.5078125,3573.0,2992.5,1049.5,1171.5,35987.4140625
2024-06-28 10:00:00,2986.375,4227.21875,4005.125,2357.5,2767.0,3263.75,2293.0,2232.0,4175.0,1340.359375,3668.0,1493.5,1291.0,1438.0,37537.828125
2024-06-28 11:00:00,3005.5,4476.5,4111.0,2491.5,2766.0,3464.625,2439.5,2304.0,4520.25,2656.4609375,3849.0,3147.5,1388.5,1465.0,42085.3359375
2024-06-28 12:00:00,2996.5,4657.90625,4123.375,2616.5,2843.0,3604.625,2576.0,2498.0,4424.25,2600.625,3851.0,3259.0,1449.5,1693.0,43193.28125
2024-06-28 13:00:00,2757.625,4745.6875,3918.0,2733.5,2764.0,3746.875,2613.0,2684.5,4117.25,2580.3671875,3650.0,3386.5,1450.0,1809.5,42956.8046875
2024-06-28 14:00:00,2660.0,4639.46875,3724.875,2739.5,2656.0,3702.875,2537.0,2675.0,4060.75,2570.7421875,3570.0,3272.0,1396.5,1711.5,41916.2109375
2024-06-28 15:00:00,2800.625,4590.3125,3839.75,2674.5,2683.0,3628.25,2553.5,2605.0,4225.25,2544.3984375,3211.0,3172.5,1431.0,1755.0,41714.0859375
2024-06-28 16:00:00,2748.875,4491.15625,3859.375,2674.0,2676.0,3578.0,2522.0,2587.0,4023.25,2483.0625,2831.0,3065.5,1305.0,1461.0,40305.21875
2024-06-28 17:00:00,2650.5,4590.03125,3868.875,2693.0,2685.0,3624.625,2582.5,2681.5,3591.0,2471.4375,2446.0,3069.0,990.5,1183.0,39126.96875
2024-06-28 18:00:00,2632.125,5034.28125,4015.625,3075.5,2938.0,4121.375,2889.0,3132.5,3538.75,2486.0546875,2566.0,3441.0,939.0,1141.5,41950.7109375
2024-06-28 19:00:00,2538.5,5379.84375,3954.375,3247.0,2953.0,4271.5,2995.0,3298.5,3393.75,2460.96875,2678.0,3566.0,981.5,1071.5,42789.4375
2024-06-28 20:00:00,2390.25,5350.46875,3633.875,3326.0,2759.0,4311.625,2984.5,3407.5,2882.5,2304.046875,2668.0,3588.0,944.5,1015.5,41565.765625
2024-06-28 21:00:00,2204.0,5224.5,3381.625,3380.5,2622.0,4351.5,2956.0,3413.5,2504.75,1997.0703125,2399.0,3536.5,1006.0,1013.5,39990.4453125
2024-06-28 22:00:00,2025.875,5054.3125,3248.875,3275.0,2480.0,4198.25,2790.0,3365.0,2350.75,1725.625,2504.0,3389.5,1115.0,999.5,38521.6875
2024-06-28 23:00:00,1900.125,4782.71875,3118.75,3091.5,2305.0,3921.25,2595.5,3161.0,2262.5,1630.1953125,2585.0,3171.0,1215.5,1175.0,36915.0390625
2024-06-29 00:00:00,1734.875,4317.78125,2965.875,2781.0,2070.0,3516.125,2331.0,2812.5,2326.5,1590.5078125,2451.0,2876.0,1150.5,1306.5,34230.1640625
2024-06-29 01:00:00,1614.125,3766.0,2755.25,2448.0,1878.0,3056.75,2052.5,2418.0,2238.0,1574.0234375,2368.0,2543.0,1185.5,1254.5,31151.6484375
2024-06-29 02:00:00,1531.5,3313.375,2566.5,2135.5,1710.0,2686.5,1802.0,2073.0,2007.0,1529.4453125,2622.0,2257.0,1157.0,1200.5,28591.3203125
2024-06-29 03:00:00,1479.75,3017.59375,2416.625,1892.5,1558.0,2379.625,1613.0,1819.5,1966.5,1470.515625,2675.0,2094.0,1070.0,1053.0,26505.609375
2024-06-29 04:00:00,1452.625,2818.5625,2369.875,1755.5,1485.0,2176.625,1516.0,1655.5,1915.75,1434.7734375,2648.0,1953.5,961.0,948.5,25091.2109375
2024-06-29 05:00:00,1431.25,2702.5,2316.0,1669.5,1426.0,2061.5,1439.5,1543.5,1927.25,1403.2421875,2711.0,1948.5,973.0,924.0,24476.7421875
2024-06-29 06:00:00,1481.5,2637.0,2320.25,1650.5,1426.0,2059.625,1437.0,1515.0,1913.75,1441.421875,2729.0,1966.5,917.5,993.5,24488.546875
2024-06-29 07:00:00,1554.125,2646.46875,2389.375,1691.5,1510.0,2102.875,1524.5,1574.5,1948.75,1523.921875,2634.0,2064.5,888.5,1013.5,25066.515625
2024-06-29 08:00:00,1641.625,2823.40625,2512.5,1840.5,1624.0,2262.625,1641.5,1689.5,2224.25,1803.7421875,2538.0,2232.0,967.5,980.5,26781.6484375
2024-06-29 09:00:00,1769.125,3223.4375,2767.375,2060.0,1836.0,2550.0,1839.5,1897.0,2540.75,2046.109375,2567.0,2444.5,974.5,1017.5,29532.796875
2024-06-29 10:00:00,1849.125,3526.03125,2950.75,2176.5,1964.0,2881.75,2064.0,2055.5,2775.75,2172.9453125,2521.0,2577.5,942.0,952.0,31408.8515625
2024-06-29 11:00:00,1993.0,3927.96875,3132.875,2438.0,2173.0,3228.125,2291.5,2349.5,3090.75,2284.6953125,2603.0,2773.5,971.5,977.0,34234.4140625
2024-06-29 12:00:00,2015.5,4171.625,3247.5,2683.0,2298.0,3562.625,2462.0,2606.0,3171.5,2346.5546875,2638.0,2971.5,967.0,957.5,36098.3046875
2024-06-29 13:00:00,2044.625,4452.53125,3327.25,2872.5,2416.0,3855.25,2630.5,2918.0,3126.25,2383.625,2305.0,3237.5,953.5,1021.0,37543.53125
2024-06-29 14:00:00,2019.25,4439.78125,3292.5,2949.5,2379.0,3834.125,2645.5,3007.0,3076.75,2369.28125,2316.0,3271.0,950.0,1306.5,37856.1875
2024-06-29 15:00:00,1950.375,4271.1875,3282.5,2846.0,2316.0,3753.0,2552.0,2876.5,3101.0,2321.65625,2097.0,3173.5,914.0,1350.5,36805.21875
2024-06-29 16:00:00,1960.5,4361.0625,3332.0,2846.5,2323.0,3685.625,2560.0,2830.5,3044.0,2313.765625,2006.0,3105.0,882.0,1018.5,36268.453125
2024-06-29 17:00:00,1990.125,4470.0,3489.875,2933.5,2400.0,3820.875,2654.0,2987.5,3006.0,2323.8125,1788.0,3163.0,879.5,875.0,36781.1875
2024-06-29 18:00:00,2085.75,4866.5625,3697.5,3255.5,2696.0,4252.5,2914.0,3318.5,3127.25,2362.34375,1867.0,3488.0,994.0,978.5,39903.40625
2024-06-29 19:00:00,2107.625,5014.75,3695.5,3399.5,2734.0,4423.75,3042.0,3442.0,3013.75,2354.0,1846.0,3622.0,1027.0,1021.5,40743.375
2024-06-29 20:00:00,2038.125,5090.3125,3500.375,3402.5,2700.0,4472.125,3059.5,3526.5,2730.5,2232.59375,1638.0,3668.5,1013.0,1200.5,40272.53125
2024-06-29 21:00:00,1942.875,4975.84375,3319.5,3402.5,2593.0,4427.0,2944.0,3499.0,2456.75,1871.140625,1597.0,3598.5,1038.0,1184.0,38849.109375
2024-06-29 22:00:00,1860.125,4812.8125,3262.0,3292.5,2492.0,4252.0,2813.5,3387.5,2206.75,1611.84375,1341.0,3408.5,1054.0,1102.5,36897.03125
2024-06-29 23:00:00,1733.125,4517.28125,3129.375,3108.0,2357.0,4009.0,2650.5,3192.5,2184.75,1526.515625,1422.0,3198.0,1030.0,983.5,35041.546875
2024-06-30 00:00:00,1656.375,4119.09375,2977.25,2872.0,2210.0,3727.0,2428.0,2926.5,2250.25,1480.40625,1463.0,2961.0,1024.0,1013.0,33107.875
2024-06-30 01:00:00,1595.375,3787.375,2819.25,2528.0,2007.0,3308.25,2163.0,2565.0,2190.0,1456.171875,1425.0,2673.0,1009.0,1068.0,30594.421875
2024-06-30 02:00:00,1535.0,3405.3125,2692.625,2229.0,1845.0,2885.375,1879.5,2212.5,2020.25,1418.828125,1448.0,2388.5,972.5,1043.0,27975.390625
2024-06-30 03:00:00,1504.625,3090.8125,2533.875,1943.5,1689.0,2545.0,1689.0,1899.5,1918.25,1363.296875,1958.0,2212.5,960.0,1065.0,26372.359375
2024-06-30 04:00:00,1468.125,2873.28125,2463.25,1696.0,1605.0,2315.625,1565.0,1708.0,1942.0,1324.625,1844.0,2085.0,920.0,1079.0,24888.90625
2024-06-30 05:00:00,1427.125,2731.15625,2403.375,1604.0,1535.0,2163.75,1472.5,1583.5,1940.75,1300.09375,2427.0,2109.5,891.5,1062.0,24651.25
2024-06-30 06:00:00,1442.25,2655.125,2359.625,1573.0,1504.0,2100.875,1441.5,1523.5,1862.75,1312.703125,2608.0,2033.5,887.5,1086.5,24390.828125
2024-06-30 07:00:00,1494.0,2638.1875,2389.375,1694.5,1516.0,2107.25,1499.0,1532.0,1882.5,1428.1875,2588.0,2060.0,881.0,1069.0,24779.0
2024-06-30 08:00:00,1521.375,2649.5,2484.0,1779.0,1594.0,2199.5,1556.0,1607.0,1979.75,1662.890625,2299.0,2185.0,884.0,1051.0,25452.015625
2024-06-30 09:00:00,1583.125,2913.4375,2658.0,1955.0,1734.0,2376.75,1692.0,1756.5,2118.75,1901.0,1752.0,2334.5,936.0,1044.0,26755.0625
2024-06-30 10:00:00,1663.625,3074.0625,2761.875,2039.5,1818.0,2609.75,1872.0,1931.5,2250.0,2037.21875,1602.0,2474.5,899.5,981.5,28015.03125
2024-06-30 11:00:00,1752.625,3467.59375,2914.25,2299.5,1961.0,3006.875,2120.5,2241.0,2577.0,2183.8125,1839.0,2700.5,891.5,976.0,30931.15625
2024-06-30 12:00:00,1803.375,3789.40625,3050.125,2577.0,2176.0,3429.625,2367.5,2529.0,2760.5,2226.109375,2022.0,2988.5,905.0,1347.0,33971.140625
2024-06-30 13:00:00,1838.75,4123.6875,3128.0,2755.0,2313.0,3706.25,2531.0,2807.5,2780.5,2274.421875,2026.0,3226.0,917.5,1110.5,35538.109375
2024-06-30 14:00:00,1825.875,4233.5,3137.0,2832.0,2313.0,3686.875,2528.5,2923.5,2731.25,2247.1875,2332.0,3246.5,891.0,1028.5,35956.6875
2024-06-30 15:00:00,1792.375,4231.40625,3128.0,2813.5,2245.0,3668.25,2507.5,2892.5,2741.5,2239.03125,2577.0,3157.0,905.0,1048.0,35946.0625
2024-06-30 16:00:00,1792.375,4268.03125,3086.625,2741.0,2216.0,3596.375,2462.5,2898.5,2687.75,2207.609375,2618.0,3104.0,880.0,1020.5,35579.265625
2024-06-30 17:00:00,1834.125,4348.875,3159.875,2810.0,2257.0,3718.625,2524.0,2969.5,2624.0,2242.5,2389.0,3105.0,885.0,958.0,35825.5
2024-06-30 18:00:00,1916.625,4818.4375,3426.875,3226.0,2511.0,4193.375,2863.0,3341.0,2792.75,2325.1875,2405.0,3472.0,983.0,1049.0,39323.25
2024-06-30 19:00:00,1956.5,5004.75,3450.875,3455.0,2615.0,4492.625,3016.5,3536.0,2789.75,2323.5,2561.0,3686.5,1009.0,1035.0,40932.0
2024-06-30 20:00:00,1926.625,4991.4375,3406.0,3504.0,2588.0,4580.375,3057.0,3652.5,2541.75,2119.9375,2240.0,3697.5,1020.0,1005.0,40330.125
2024-06-30 21:00:00,1842.25,5019.625,3293.625,3528.0,2533.0,4522.375,3058.5,3725.5,2405.25,1819.5625,2241.0,3661.0,1053.0,1001.5,39704.1875
2024-06-30 22:00:00,1789.25,4822.75,3151.625,3360.0,2439.0,4362.875,2927.5,3569.0,2192.75,1619.390625,2551.0,3489.0,1021.0,995.0,38290.140625
2024-06-30 23:00:00,1661.875,4402.125,2985.75,3040.0,2275.0,3975.25,2644.5,3139.0,2101.25,1511.09375,2408.0,3193.5,1009.0,1013.5,35359.84375
2024-07-01 00:00:00,1558.75,3804.875,2733.25,2613.0,2045.0,3473.75,2312.0,2656.0,2187.25,1465.359375,2136.0,2797.0,985.0,1031.0,31798.234375
2024-07-01 01:00:00,1469.125,3264.3125,2530.875,2218.5,1814.0,2923.375,1962.5,2206.5,2073.75,1430.25,1809.0,2428.0,954.0,1048.5,28132.6875
2024-07-01 02:00:00,1412.375,2853.6875,2394.375,1907.0,1609.0,2487.625,1694.5,1848.5,1918.0,1377.515625,2106.0,2134.0,955.5,998.5,25696.578125
2024-07-01 03:00:00,1384.875,2622.9375,2299.25,1712.5,1502.0,2198.125,1515.0,1640.0,1825.75,1339.25,2676.0,1945.5,944.0,986.0,24591.1875
2024-07-01 04:00:00,1367.25,2504.8125,2259.375,1612.0,1443.0,2047.5,1429.0,1504.0,1851.75,1297.953125,2656.0,1899.0,910.5,981.5,23763.640625
2024-07-01 05:00:00,1381.0,2580.6875,2249.25,1585.0,1430.0,2004.0,1407.0,1471.5,1850.0,1302.453125,2136.0,1972.0,933.5,947.0,23249.390625
2024-07-01 06:00:00,1477.25,2885.8125,2355.375,1669.5,1499.0,2154.25,1511.0,1617.0,1853.5,1379.765625,1648.0,2037.0,985.5,964.0,24036.953125
2024-07-01 07:00:00,1702.0,3360.8125,2626.375,1924.0,1791.0,2534.75,1794.5,1863.5,2163.0,1558.265625,1191.0,2330.0,1135.5,1257.0,27231.703125
2024-07-01 08:00:00,2205.125,3688.0,3192.125,2123.0,2246.0,2785.375,1946.0,2005.5,2996.5,2029.421875,1234.0,2638.0,1247.5,1481.0,31817.546875
2024-07-01 09:00:00,2675.0,3928.875,3731.625,2297.5,2677.0,3035.625,2184.0,2094.0,3792.0,2411.421875,1624.0,2931.0,1480.5,1764.5,36627.046875
2024-07-01 10:00:00,3008.25,3982.375,4050.625,2400.5,2849.0,3147.125,2318.5,2158.5,4220.0,2595.453125,1416.0,3043.5,1536.5,2007.0,38733.328125
2024-07-01 11:00:00,3099.25,4310.5625,4127.0,2443.0,2938.0,3326.5,2410.5,2287.5,4671.0,2650.96875,1379.0,3173.5,1518.5,1977.5,40312.78125
2024-07-01 12:00:00,3027.875,4396.875,4135.0,2551.5,2982.0,3521.75,2482.0,2462.0,4603.75,2627.625,1624.0,3237.0,1469.0,1835.5,40955.875
2024-07-01 13:00:00,2821.625,4601.5625,3927.5,2728.0,2894.0,3690.25,2569.5,2695.0,4219.0,2622.9375,2288.0,3360.0,1479.5,1633.5,41530.375
2024-07-01 14:00:00,2706.5,4418.5,3780.75,2727.5,2761.0,3646.25,2503.0,2664.0,4138.75,2598.90625,2146.0,3284.5,1373.0,1522.0,40270.65625
2024-07-01 15:00:00,2871.75,4234.0625,3932.75,2725.0,2756.0,3645.125,2539.0,2581.0,4439.5,2597.34375,3329.0,3253.0,1315.0,1603.0,41821.53125
2024-07-01 16:00:00,2860.75,4281.8125,4005.625,2719.0,2838.0,3586.5,2492.5,2535.0,4534.25,2607.78125,3144.0,3128.5,1250.5,1863.5,41847.71875
2024-07-01 17:00:00,2802.875,4481.1875,3959.625,2766.0,2873.0,3665.0,2578.0,2653.0,3930.25,2502.703125,2278.0,3210.5,1017.5,1207.0,39924.640625
2024-07-01 18:00:00,2709.75,4974.0,4082.0,3099.0,3059.0,4212.375,2945.5,3150.5,3797.0,2506.640625,1533.0,3528.5,1055.5,1181.5,41834.265625
2024-07-01 19:00:00,2514.375,5242.8125,3928.75,3318.5,3086.0,4439.0,3089.5,3437.5,3600.0,2486.34375,1713.0,3688.0,1040.5,1106.5,42690.78125
2024-07-01 20:00:00,2258.875,5394.8125,3624.625,3479.5,2915.0,4536.25,3090.5,3568.0,3040.0,2329.75,1476.0,3723.5,991.0,1067.5,41495.3125
2024-07-01 21:00:00,2033.375,5275.9375,3383.125,3494.0,2744.0,4525.25,3098.0,3586.5,2668.25,1961.578125,618.0,3715.0,964.0,1041.0,39108.015625
2024-07-01 22:00:00,1865.5,5107.375,3234.75,3406.5,2580.0,4345.625,2941.0,3493.5,2492.75,1802.03125,626.0,3553.0,950.5,1034.0,37432.53125
2024-07-01 23:00:00,1729.625,4656.375,3020.375,3133.5,2309.0,3972.375,2633.5,3200.0,2373.75,1703.8125,989.0,3201.0,1045.0,1075.0,35042.3125
2024-07-02 00:00:00,1602.0,3975.375,2778.125,2720.5,2032.0,3426.0,2275.0,2757.0,2311.25,1659.40625,1675.0,2836.5,1091.5,1213.0,32352.65625
2024-07-02 01:00:00,1524.5,3410.375,2565.625,2324.0,1794.0,2893.5,1937.0,2279.5,2222.0,1633.125,2618.0,2431.0,1077.0,1321.5,30031.125
2024-07-02 02:00:00,1451.875,3017.25,2406.5,1969.5,1612.0,2453.25,1675.5,1875.0,2023.25,1604.078125,1873.0,2190.0,1056.5,1242.0,26449.703125
2024-07-02 03:00:00,1421.0,2753.75,2313.375,1766.5,1513.0,2201.625,1512.5,1634.5,1974.0,1575.328125,2155.0,2014.0,984.5,1230.5,25049.578125
2024-07-02 04:00:00,1394.5,2613.3125,2276.625,1662.5,1443.0,2047.5,1433.5,1541.0,1982.75,1544.859375,1669.0,1948.5,966.0,1173.5,23696.546875
2024-07-02 05:00:00,1405.25,2560.625,2275.25,1621.5,1433.0,2009.125,1428.0,1498.0,1989.75,1530.265625,1661.0,2014.0,942.0,1227.0,23594.765625
2024-07-02 06:00:00,1522.75,2936.125,2385.875,1711.0,1516.0,2171.375,1543.5,1619.5,2015.75,1580.4375,2122.0,2134.0,1072.0,1231.0,25561.3125
2024-07-02 07:00:00,1747.25,3510.8125,2666.875,1939.0,1840.0,2513.25,1794.5,1855.0,2318.25,1761.5,2427.0,2404.5,1200.5,1288.5,29266.9375
2024-07-02 08:00:00,2292.0,3784.625,3185.375,2102.0,2252.0,2745.375,1913.0,1988.5,3234.25,2124.671875,2722.0,2667.0,1326.0,1480.0,33816.796875
2024-07-02 09:00:00,2785.0,4052.6875,3694.75,2305.0,2645.0,3052.125,2167.5,2083.5,4124.5,2502.296875,3483.0,2890.0,1582.0,1739.5,39106.859375
2024-07-02 10:00:00,3003.0,4023.4375,3968.125,2325.5,2774.0,3090.75,2218.0,2096.0,4325.5,2614.71875,3487.0,2999.5,1707.0,1667.0,40299.53125
2024-07-02 11:00:00,2970.75,4300.125,4087.0,2391.0,2860.0,3303.125,2323.0,2238.5,4696.75,2656.4375,3423.0,3126.5,1616.0,1630.0,41622.1875
2024-07-02 12:00:00,2995.75,4486.4375,4144.25,2570.5,2960.0,3500.25,2444.5,2469.0,4550.25,2682.46875,3494.0,3237.0,1650.0,1600.0,42784.40625
2024-07-02 13:00:00,2793.25,4652.0625,3935.25,2710.5,2856.0,3658.25,2595.0,2674.0,4242.75,2656.5,3562.0,3467.5,1478.0,1578.0,42859.0625
2024-07-02 14:00:00,2648.75,4542.1875,3749.125,2672.0,2723.0,3534.375,2462.0,2616.5,4167.75,2618.8125,3686.0,3293.5,1458.5,1434.0,41606.5
2024-07-02 15:00:00,2842.5,4516.0,3909.75,2644.0,2785.0,3571.75,2440.5,2538.5,4389.0,2627.875,3516.0,3201.0,1436.5,1479.0,41897.375
2024-07-02 16:00:00,2851.25,4532.1875,4024.75,2673.0,2806.0,3605.75,2478.0,2566.5,4262.0,2592.75,2562.0,3219.0,1325.5,1456.5,40955.1875
2024-07-02 17:00:00,2780.75,4647.5625,3997.0,2766.0,2883.0,3732.375,2564.0,2741.0,3942.25,2454.0,2026.0,3304.0,1073.5,1279.0,40190.4375
2024-07-02 18:00:00,2681.0,5172.375,4048.75,3171.0,3111.0,4257.625,2932.5,3218.0,3797.25,2453.59375,1955.0,3478.5,1135.5,1280.5,42692.59375
2024-07-02 19:00:00,2472.0,5319.25,3908.5,3323.0,3039.0,4429.5,3024.0,3427.5,3557.5,2414.4375,1694.0,3605.0,1094.0,1164.5,42472.1875
2024-07-02 20:00:00,2244.75,5415.0625,3571.125,3405.0,2810.0,4419.375,3016.0,3509.0,3051.0,2242.1875,1564.0,3685.0,1022.0,1095.0,41049.5
2024-07-02 21:00:00,2073.0,5394.9375,3338.25,3488.5,2675.0,4517.5,2998.0,3581.5,2639.75,1891.78125,2436.0,3658.5,942.5,1062.5,40697.71875
2024-07-02 22:00:00,1868.25,5197.125,3174.875,3398.0,2542.0,4313.125,2908.5,3492.5,2432.75,1644.0,2890.0,3509.0,1058.0,1044.0,39472.125
2024-07-02 23:00:00,1674.0,4770.75,2976.0,3130.5,2302.0,3964.25,2677.0,3227.0,2369.75,1577.96875,3214.0,3212.0,1250.0,1073.5,37418.71875
2024-07-03 00:00:00,1545.25,3992.125,2786.0,2706.0,2048.0,3404.5,2336.0,2778.5,2333.0,1530.125,3211.0,2833.5,1226.5,1102.5,33833.0
2024-07-03 01:00:00,1501.25,3435.3125,2561.375,2316.0,1842.0,2896.875,1992.0,2286.0,2218.25,1485.0625,3110.0,2447.5,1181.0,1106.0,30378.625
2024-07-03 02:00:00,1431.0,2983.5,2397.5,1984.5,1643.0,2470.25,1703.5,1878.0,2084.0,1458.71875,2824.0,2178.0,1103.5,1045.0,27184.46875
2024-07-03 03:00:00,1417.25,2770.375,2328.0,1787.5,1529.0,2194.875,1513.0,1646.5,2006.5,1425.75,2861.0,2007.0,1022.5,1021.0,25530.25
2024-07-03 04:00:00,1394.5,2631.5625,2296.0,1672.5,1464.0,2068.5,1437.5,1549.0,1977.75,1403.84375,2873.0,1949.0,950.0,1046.5,24713.65625
2024-07-03 05:00:00,1405.25,2611.9375,2285.875,1621.5,1474.0,2031.25,1436.0,1507.5,1992.75,1372.84375,3040.0,2063.0,996.0,1086.5,24924.40625
2024-07-03 06:00:00,1519.0,2951.5,2347.5,1696.0,1550.0,2160.25,1522.5,1618.0,2061.75,1415.9375,3072.0,2135.5,1035.5,968.0,26053.4375
2024-07-03 07:00:00,1781.5,3426.875,2623.25,1938.0,1830.0,2493.625,1792.0,1863.0,2309.25,1594.75,3221.0,2403.5,1256.0,1055.0,29587.75
2024-07-03 08:00:00,2276.5,3717.9375,3136.125,2082.0,2233.0,2716.5,1947.0,1977.5,3054.25,2060.59375,3416.0,2698.5,1441.5,1320.0,34077.40625
2024-07-03 09:00:00,2745.0,4095.75,3718.5,2305.5,2633.0,3056.75,2197.0,2075.0,3916.0,2465.75,3702.0,2964.5,1562.0,1552.0,38988.75
2024-07-03 10:00:00,2918.5,4145.25,3961.125,2266.5,2750.0,3049.0,2244.5,2142.5,4401.25,2593.3125,4099.0,2978.5,1570.0,1611.0,40730.4375
2024-07-03 11:00:00,2973.5,4370.5,4095.875,2349.0,2816.0,3207.625,2365.0,2258.0,4661.25,2628.03125,3556.0,3110.0,1550.0,1618.0,41558.78125
2024-07-03 12:00:00,3027.0,4573.375,4116.375,2517.0,2899.0,3447.25,2498.0,2478.5,4581.5,2639.84375,2874.0,3278.5,1462.0,1932.0,42324.34375
2024-07-03 13:00:00,2831.25,4668.3125,3924.5,2720.0,2804.0,3639.25,2594.5,2725.5,4298.25,2583.5625,2532.0,3361.0,1448.5,1795.5,41926.125
2024-07-03 14:00:00,2728.5,4636.875,3816.875,2739.0,2740.0,3610.25,2501.5,2661.0,4196.5,2626.46875,2529.0,3273.0,1429.5,1676.5,41164.96875
2024-07-03 15:00:00,2814.0,4536.375,4026.625,2712.0,2793.0,3608.75,2460.5,2615.5,4409.25,2614.34375,2371.0,3213.0,1519.5,1745.0,41438.84375
2024-07-03 16:00:00,2824.75,4484.625,4036.0,2704.5,2884.0,3646.0,2471.5,2610.0,4326.5,2663.65625,1666.0,3197.0,1425.5,1617.5,40557.53125
2024-07-03 17:00:00,2825.5,4494.0,4055.125,2829.0,2934.0,3725.25,2568.0,2761.5,3989.5,2560.40625,918.0,3086.5,1043.5,1326.5,39116.78125
2024-07-03 18:00:00,2677.5,4985.1875,3944.625,784.5,3065.0,4184.0,2829.5,3168.0,3819.0,2497.5625,888.0,3500.5,1015.5,1282.5,38641.375
2024-07-03 19:00:00,2473.75,5188.1875,3875.5,161.5,3000.0,4353.75,2939.0,3754.5,3546.5,2437.71875,875.0,3613.5,951.0,1127.0,38296.90625
2024-07-03 20:00:00,2224.25,5299.375,3532.5,172.0,2848.0,4408.75,2982.5,4911.0,3071.5,2299.0625,1698.0,3663.0,932.5,1040.5,39082.9375
2024-07-03 21:00:00,2032.5,5307.125,3297.75,629.0,2669.0,4407.25,2943.5,4739.0,2631.5,1919.875,984.0,3578.5,960.5,1026.5,37126.0
2024-07-03 22:00:00,1860.5,5148.4375,3147.5,3328.0,2497.0,4139.75,2861.0,3377.0,2440.0,1633.53125,975.0,3355.0,1188.0,1079.5,37030.21875
2024-07-03 23:00:00,1693.5,4715.8125,2936.5,3039.5,2240.0,3822.25,2600.0,3062.5,2292.75,1551.6875,856.0,3135.5,1279.5,1142.5,34368.0
2024-07-04 00:00:00,1541.75,4041.375,2750.0,2660.5,2005.0,3402.25,2270.5,2670.5,2348.0,1510.84375,841.0,2775.0,1203.0,1131.5,31151.21875
2024-07-04 01:00:00,1443.75,3435.0,2542.0,2282.5,1797.0,2876.5,1965.0,2247.0,2278.0,1448.0625,743.0,2408.0,1116.0,1072.0,27653.8125
2024-07-04 02:00:00,1387.25,3015.1875,2390.375,1953.5,1624.0,2472.0,1703.0,1879.5,2075.5,1433.6875,712.0,2141.0,1063.5,1012.0,24862.5
2024-07-04 03:00:00,1353.5,2773.125,2312.5,1732.5,1520.0,2209.0,1516.0,1663.0,2032.25,1399.34375,682.0,2006.0,1018.5,1205.5,23423.21875
