snapshot,wind_existing_cabo_negro,wind_flexible_cabo_negro,solar_utility_flexible_cabo_negro,pv_residential_flexible_punta_arenas_centro
2030-04-07 12:00:00,0.429189683222149,0.429189683222149,0.007456779991844907,0.0
2030-04-07 13:00:00,0.39864992003866995,0.39864992003866995,0.047866651257293655,0.016790628701700866
2030-04-07 14:00:00,0.3653970483634779,0.3653970483634779,0.19693789136861006,0.10403806298718793
2030-04-07 15:00:00,0.43514700056676126,0.43514700056676126,0.06935609992216168,0.03946499532077317
2030-04-07 16:00:00,0.6784031940264621,0.6784031940264621,0.09431957090025284,0.08968264709953934
2030-04-07 17:00:00,0.7520036118607477,0.7520036118607477,0.05847830121876608,0.07322023842152836
2030-04-07 18:00:00,0.7785990881692063,0.7785990881692063,0.08535606734313318,0.1248717369423325
2030-04-07 19:00:00,0.7525176049030302,0.7525176049030302,0.04151388240102324,0.07424675062265747
2030-04-07 20:00:00,0.9238838751498208,0.9238838751498208,0.017780660919113983,0.021941509712532822
2030-04-07 21:00:00,0.9971471129441588,0.9971471129441588,0.00995800675479969,0.009062381472136666
2030-04-07 22:00:00,0.9902219377339503,0.9902219377339503,0.0030883940651072203,0.0020647857276348165
2030-04-07 23:00:00,0.9962990022222803,0.9962990022222803,0.0,0.0
2030-04-08 00:00:00,0.9974851764828429,0.9974851764828429,0.0,0.0
2030-04-08 01:00:00,0.9932794400856194,0.9932794400856194,0.0,0.0
2030-04-08 02:00:00,0.9683482692936325,0.9683482692936325,0.0,0.0
2030-04-08 03:00:00,0.8905997223953671,0.8905997223953671,0.0,0.0
2030-04-08 04:00:00,0.7736401619302328,0.7736401619302328,0.0,0.0
2030-04-08 05:00:00,0.6569487972241423,0.6569487972241423,0.0,0.0
2030-04-08 06:00:00,0.5238220179869502,0.5238220179869502,0.0,0.0
2030-04-08 07:00:00,0.41786190219064734,0.41786190219064734,0.0,0.0
2030-04-08 08:00:00,0.3512634044557097,0.3512634044557097,0.0,0.0
2030-04-08 09:00:00,0.37504352131814767,0.37504352131814767,0.0,0.0
2030-04-08 10:00:00,0.3266528097644074,0.3266528097644074,0.0,0.0
2030-04-08 11:00:00,0.34437932057314835,0.34437932057314835,0.0,0.0
2030-04-08 12:00:00,0.2325523906961705,0.2325523906961705,0.0,0.0
2030-04-08 13:00:00,0.15059131827298758,0.15059131827298758,0.19906950413953112,0.1764750897830831
2030-04-08 14:00:00,0.09748846255143354,0.09748846255143354,0.407548405711721,0.39733109654299137
2030-04-08 15:00:00,0.07018000365659502,0.07018000365659502,0.5576672400675798,0.5504652444381866
2030-04-08 16:00:00,0.09471302171087113,0.09471302171087113,0.6533231991636472,0.6475499875211586
2030-04-08 17:00:00,0.16151174564913023,0.16151174564913023,0.6917503528575497,0.6880992362990291
2030-04-08 18:00:00,0.2465079890806745,0.2465079890806745,0.6755430887822389,0.6773558969119695
2030-04-08 19:00:00,0.299593193607252,0.299593193607252,0.6060750063085375,0.5872944344146825
2030-04-08 20:00:00,0.28747872352914683,0.28747872352914683,0.4826198784846867,0.4827031869078394
2030-04-08 21:00:00,0.3404777998689972,0.3404777998689972,0.3010226391058465,0.3044352654600531
2030-04-08 22:00:00,0.16486355855046028,0.16486355855046028,0.10564618909710939,0.10262567440254512
2030-04-08 23:00:00,0.21023212483067888,0.21023212483067888,0.0,0.0
2030-04-09 00:00:00,0.2351339503768763,0.2351339503768763,0.0,0.0
2030-04-09 01:00:00,0.2865727561901607,0.2865727561901607,0.0,0.0
2030-04-09 02:00:00,0.29917367148786306,0.29917367148786306,0.0,0.0
2030-04-09 03:00:00,0.27702365876376395,0.27702365876376395,0.0,0.0
2030-04-09 04:00:00,0.22854135934091402,0.22854135934091402,0.0,0.0
2030-04-09 05:00:00,0.14113866751763837,0.14113866751763837,0.0,0.0
2030-04-09 06:00:00,0.07555602308674791,0.07555602308674791,0.0,0.0
2030-04-09 07:00:00,0.0014143580763741482,0.0014143580763741482,0.0,0.0
