snapshot,slack_punta_arenas_centro,slack_cabo_negro,wind_existing_cabo_negro,wind_flexible_cabo_negro,solar_utility_flexible_cabo_negro,pv_residential_flexible_punta_arenas_centro,ocgt_existing_punta_arenas_centro
2030-12-10 22:00:00,0.0,0.0,0.08598414027118369,2.2430620326475696,0.0,0.0,35.146984731539625
2030-12-10 23:00:00,0.0,0.0,0.21276671157763735,5.550429777466967,0.0,0.0,31.30703861198629
2030-12-11 00:00:00,0.0,0.0,0.42206985814707654,11.010505785704007,0.0,0.0,21.598046358775942
2030-12-11 01:00:00,0.0,0.0,0.8919905635938247,23.26929315530705,0.0,0.0,4.984988796477143
2030-12-11 02:00:00,0.0,0.0,1.2670816919442498,33.05426822317712,0.0,0.0,0.0
2030-12-11 03:00:00,0.0,0.0,1.666124722730735,37.73754773729801,0.0,0.0,0.0
2030-12-11 04:00:00,0.0,0.0,1.2799115627159994,33.38896013172122,0.0,0.0,0.0
2030-12-11 05:00:00,0.0,0.0,0.6939225175699261,18.10230640035787,0.0,0.0,0.0
2030-12-11 06:00:00,0.0,0.0,0.42928551330493536,11.198740058608577,0.0,0.0,6.181663193956876
2030-12-11 07:00:00,0.0,0.0,0.40435313888914226,10.548331015040324,0.0,0.0,11.679731251424183
2030-12-11 08:00:00,0.0,0.0,0.43077385937668655,11.237566434664163,0.0,0.0,22.25578220658997
2030-12-11 09:00:00,0.0,0.0,0.5119982519428178,13.35646127405362,0.0,0.0,25.5814275242735
2030-12-11 10:00:00,0.0,0.0,0.5357641340400786,13.976440117089282,0.0,0.0,26.552303204393233
2030-12-11 11:00:00,0.0,0.0,0.7759707708459064,20.24269323434801,0.0,0.0,22.05318636565996
2030-12-11 12:00:00,0.0,0.0,0.8959095754796407,23.371528134209484,0.0,0.0,19.485189313004657
2030-12-11 13:00:00,0.0,0.0,1.0851167454269703,28.307361857440696,0.0,0.0,14.517853287689697
