timestamp,zone,scenario,year,component,demand_type,demand_mw
2025-01-08 16:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17665165
2025-01-08 17:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17815196
2025-01-08 18:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.190176
2025-01-08 19:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19389288
2025-01-08 20:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19750693
2025-01-08 21:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.1989419
2025-01-08 22:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21434698
2025-01-08 23:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21926234
2025-01-09 00:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.22166079
2025-01-09 01:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21847771
2025-01-09 02:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.22106615
2025-01-09 03:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.2196382
2025-01-09 04:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21417224
2025-01-09 05:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.2130743
2025-01-09 06:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20090053
2025-01-09 07:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19629037
2025-01-09 08:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18373156
2025-01-09 09:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19141738
2025-01-09 10:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17629642
2025-01-09 11:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17637612
2025-01-09 12:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17508142
2025-01-09 13:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.16936326
2025-01-09 14:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17280398
2025-01-09 15:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17770295
2025-01-09 16:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17872257
2025-01-09 17:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18282434
2025-01-09 18:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18841217
2025-01-09 19:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19294025
2025-01-09 20:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.2011043
2025-01-09 21:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20896452
2025-01-09 22:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21424986
2025-01-09 23:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.22076295
2025-01-10 00:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21860656
2025-01-10 01:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21696826
2025-01-10 02:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.22205193
2025-01-10 03:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21757015
2025-01-10 04:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21656732
2025-01-10 05:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20826837
2025-01-10 06:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20397669
2025-01-10 07:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19729255
2025-01-10 08:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19244349
2025-01-10 09:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18048387
2025-01-10 10:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17880514
2025-01-10 11:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17607286
2025-01-10 12:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17898819
2025-01-10 13:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17206068
2025-01-10 14:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17468337
2025-01-10 15:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17483839
2025-01-10 16:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.1718648
2025-01-10 17:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18860233
2025-01-10 18:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19227514
2025-01-10 19:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20065224
2025-01-10 20:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19645031
2025-01-10 21:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.2087237
2025-01-10 22:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.21316539
2025-01-10 23:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20945144
2025-01-11 00:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20724837
2025-01-11 01:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20362309
2025-01-11 02:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.20735199
2025-01-11 03:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19646123
2025-01-11 04:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19614994
2025-01-11 05:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.19232274
2025-01-11 06:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18400512
2025-01-11 07:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.1842259
2025-01-11 08:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.18293604
2025-01-11 09:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17291655
2025-01-11 10:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.17051328
2025-01-11 11:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.16971247
2025-01-11 12:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.16448448
2025-01-11 13:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.16074971
2025-01-11 14:00:00,san_juan_bautista,RH_base,2025,base_load,electricity,0.15651235
