timestamp,zone,scenario,year,component,demand_type,demand_mw
2025-01-04 21:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.17271875
2025-01-04 22:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.107873046875
2025-01-04 23:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.80843359375
2025-01-05 00:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.7033828125
2025-01-05 01:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,26.93468359375
2025-01-05 02:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.3770400390625
2025-01-05 03:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,23.047447265625
2025-01-05 04:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,22.409271484375
2025-01-05 05:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.78286328125
2025-01-05 06:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,20.77948828125
2025-01-05 07:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,23.849287109375
2025-01-05 08:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.78101953125
2025-01-05 09:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.99907421875
2025-01-05 10:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.201267578125
2025-01-05 11:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.8877890625
2025-01-05 12:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.34533984375
2025-01-05 13:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.7558671875
2025-01-05 14:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.37130859375
2025-01-05 15:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.97296484375
2025-01-05 16:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.7309375
2025-01-05 17:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.889390625
2025-01-05 18:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.5661875
2025-01-05 19:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.93377734375
2025-01-05 20:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.7105
2025-01-05 21:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.28124609375
2025-01-05 22:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.35264453125
2025-01-05 23:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.4170546875
2025-01-06 00:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.0279921875
2025-01-06 01:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.0476328125
2025-01-06 02:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.3976640625
2025-01-06 03:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,23.19984375
2025-01-06 04:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,22.74196875
2025-01-06 05:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.026203125
2025-01-06 06:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,18.9022890625
2025-01-06 07:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,19.8682265625
2025-01-06 08:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,22.0565625
2025-01-06 09:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.711328125
2025-01-06 10:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.6733359375
2025-01-06 11:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,29.8109921875
2025-01-06 12:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.3754765625
2025-01-06 13:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.233640625
2025-01-06 14:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.42128125
2025-01-06 15:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.1576015625
2025-01-06 16:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.6013515625
2025-01-06 17:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.8498125
2025-01-06 18:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.89171875
2025-01-06 19:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.322796875
2025-01-06 20:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.053859375
2025-01-06 21:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.5651328125
2025-01-06 22:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.4314296875
2025-01-06 23:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.494109375
2025-01-07 00:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,29.71896875
2025-01-07 01:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,26.3578671875
2025-01-07 02:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.21365625
2025-01-07 03:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,22.0385625
2025-01-07 04:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.073625
2025-01-07 05:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,19.718328125
2025-01-07 06:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,18.0874375
2025-01-07 07:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,18.14021875
2025-01-07 08:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,18.864953125
2025-01-07 09:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.2049375
2025-01-07 10:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,23.32153125
2025-01-07 11:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,25.500890625
2025-01-07 12:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,26.95065625
2025-01-07 13:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,28.258484375
2025-01-07 14:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,28.526328125
2025-01-07 15:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.818625
2025-01-07 16:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.388109375
2025-01-07 17:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.14234375
2025-01-07 18:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.424375
2025-01-07 19:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.7931875
2025-01-07 20:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,28.888109375
2025-01-07 21:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,29.682515625
2025-01-07 22:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.24771875
2025-01-07 23:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.629265625
2025-01-08 00:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.802125
2025-01-08 01:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.600546875
2025-01-08 02:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,22.338359375
2025-01-08 03:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,20.647703125
2025-01-08 04:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,19.975078125
2025-01-08 05:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,19.46525
2025-01-08 06:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,18.847265625
2025-01-08 07:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.371375
2025-01-08 08:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.846515625
2025-01-08 09:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,29.22328125
2025-01-08 10:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.917375
2025-01-08 11:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.53246875
2025-01-08 12:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.318265625
2025-01-08 13:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.364140625
2025-01-08 14:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.91528125
2025-01-08 15:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.7354375
2025-01-08 16:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.120671875
2025-01-08 17:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.6023125
2025-01-08 18:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.960109375
2025-01-08 19:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.163171875
2025-01-08 20:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.278765625
2025-01-08 21:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.933765625
2025-01-08 22:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.645359375
2025-01-08 23:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.140421875
2025-01-09 00:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,28.803828125
2025-01-09 01:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,25.131546875
2025-01-09 02:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,22.2033125
2025-01-09 03:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,20.886078125
2025-01-09 04:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,20.24903125
2025-01-09 05:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,19.180484375
2025-01-09 06:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,19.26559375
2025-01-09 07:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.894515625
2025-01-09 08:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,25.645984375
2025-01-09 09:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.800359375
2025-01-09 10:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.12634375
2025-01-09 11:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.521875
2025-01-09 12:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.379203125
2025-01-09 13:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.870609375
2025-01-09 14:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.23934375
2025-01-09 15:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.70925
2025-01-09 16:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.36559375
2025-01-09 17:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.0375625
2025-01-09 18:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.17771875
2025-01-09 19:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.500375
2025-01-09 20:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.484875
2025-01-09 21:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.6859375
2025-01-09 22:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.518
2025-01-09 23:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.95396875
2025-01-10 00:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,30.483375
2025-01-10 01:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,26.371125
2025-01-10 02:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,24.24875
2025-01-10 03:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,22.86253125
2025-01-10 04:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.85215625
2025-01-10 05:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,21.552
2025-01-10 06:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,20.699875
2025-01-10 07:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,23.40765625
2025-01-10 08:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,27.95965625
2025-01-10 09:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.2501875
2025-01-10 10:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.1926875
2025-01-10 11:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.67265625
2025-01-10 12:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,34.8140625
2025-01-10 13:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.61334375
2025-01-10 14:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.10971875
2025-01-10 15:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,36.6348125
2025-01-10 16:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,35.1553125
2025-01-10 17:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,33.68565625
2025-01-10 18:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.8465
2025-01-10 19:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,32.129375
2025-01-10 20:00:00,punta_arenas_centro,RT_base,2025,base_load,electricity,31.0305
